,FirstName,LastName,Gender,EmailAddress,revenue
14456,RACHEL,JONES,F,rachel5@adventure-works.com,0.0
14455,RACHEL,JOHNSON,F,rachel3@adventure-works.com,0.0
6302,FELICIA,ROMERO,F,felicia8@adventure-works.com,0.0
4223,COURTNEY,PHILLIPS,F,courtney3@adventure-works.com,0.0
4364,DAKOTA,POWELL,M,dakota7@adventure-works.com,0.0
8407,JASON,POWELL,M,jason6@adventure-works.com,0.0
10950,KRISTY,HERNANDEZ,F,kristy4@adventure-works.com,0.0
14661,REBECCA,BAKER,F,rebecca18@adventure-works.com,0.0
4123,CONNOR,CHEN,M,connor20@adventure-works.com,0.0
12776,MEGHAN,RUIZ,F,meghan1@adventure-works.com,0.0
6322,FERNANDO,DAVIS,M,fernando5@adventure-works.com,0.0
4148,CONNOR,PARKER,M,connor28@adventure-works.com,0.0
14609,RANDY,ZHOU,M,randy10@adventure-works.com,0.0
4168,COREY,BECK,M,corey17@adventure-works.com,0.0
6303,FELICIA,RUBIO,F,felicia19@adventure-works.com,0.0
7741,JACK,EDWARDS,M,jack36@adventure-works.com,0.0
12782,MELANIE,ALEXANDER,F,melanie6@adventure-works.com,0.0
12786,MELANIE,BROOKS,F,melanie12@adventure-works.com,0.0
4184,COREY,XIE,M,corey3@adventure-works.com,0.0
8399,JASON,LOPEZ,M,jason48@adventure-works.com,0.0
4196,CORY,PEREZ,M,cory17@adventure-works.com,0.0
4210,COURTNEY,CARTER,F,courtney8@adventure-works.com,0.0
4363,DAKOTA,PERRY,M,dakota6@adventure-works.com,0.0
8349,JASMINE,REED,F,jasmine24@adventure-works.com,0.0
3459,CHARLES,GRAY,M,charles54@adventure-works.com,0.0
12888,MELODY,BROWNING,F,melody16@adventure-works.com,0.0
12869,MELISSA,MURPHY,F,melissa37@adventure-works.com,0.0
6208,EVAN,MURPHY,M,evan16@adventure-works.com,0.0
4551,DANIEL,JOHNSON,M,daniel18@adventure-works.com,0.0
4558,DANIEL,MOORE,M,daniel3@adventure-works.com,0.0
14260,PEDRO,GILL,M,pedro34@adventure-works.com,0.0
8288,JARED,WARD,M,jared6@adventure-works.com,0.0
7761,JACK,MITCHELL,M,jack47@adventure-works.com,0.0
6186,EVAN,BAKER,M,evan32@adventure-works.com,0.0
9843,JUSTIN,ANDERSON,M,justin29@adventure-works.com,0.0
6185,EVAN,BAILEY,M,evan17@adventure-works.com,0.0
14208,PATRICK,COOK,M,patrick26@adventure-works.com,0.0
14206,PATRICK,BLUE,M,patrick19@adventure-works.com,0.0
6170,EUGENE,MA,M,eugene20@adventure-works.com,0.0
4637,DARREN,ARUN,M,darren9@adventure-works.com,0.0
4662,DARREN,RODRIGUEZ,M,darren20@adventure-works.com,0.0
7773,JACK,SHARMA,M,jack31@adventure-works.com,0.0
4534,DANA,ORTEGA,F,dana15@adventure-works.com,0.0
8302,JARROD,PEREZ,M,jarrod20@adventure-works.com,0.0
6261,FAITH,FOSTER,F,faith15@adventure-works.com,0.0
8315,JASMINE,BAILEY,F,jasmine27@adventure-works.com,0.0
14442,RACHEL,FOSTER,F,rachel64@adventure-works.com,0.0
14424,RACHAEL,SMITH,F,rachael8@adventure-works.com,0.0
8342,JASMINE,KELLY,F,jasmine39@adventure-works.com,0.0
14413,RACHAEL,MARTINEZ,F,rachael16@adventure-works.com,0.0
8337,JASMINE,JACKSON,F,jasmine10@adventure-works.com,0.0
4412,DALTON,FLORES,M,dalton58@adventure-works.com,0.0
14391,PRISCILLA,LAL,F,priscilla8@adventure-works.com,0.0
14372,PRESTON,PATEL,M,preston3@adventure-works.com,0.0
14307,PETER,RAJE,M,peter19@adventure-works.com,0.0
8313,JASMINE,ALEXANDER,F,jasmine58@adventure-works.com,0.0
4473,DALTON,WARD,M,dalton74@adventure-works.com,0.0
11047,KYLE,ROSS,M,kyle0@adventure-works.com,0.0
14332,PHILIP,ORTEGA,M,philip21@adventure-works.com,0.0
8304,JARROD,RAMAN,M,jarrod12@adventure-works.com,0.0
4510,DAMIEN,TANG,M,damien21@adventure-works.com,0.0
12866,MELISSA,LONG,F,melissa4@adventure-works.com,0.0
14669,REBECCA,KING,F,rebecca20@adventure-works.com,0.0
14672,REBECCA,NICHOLLS,F,rebecca12@adventure-works.com,0.0
4056,COLIN,WANG,M,colin1@adventure-works.com,0.0
15022,ROBERT,SMITH,M,robert84@adventure-works.com,0.0
3607,CHLOE,HERNANDEZ,F,chloe16@adventure-works.com,0.0
3617,CHLOE,LEE,F,chloe31@adventure-works.com,0.0
3619,CHLOE,LOPEZ,F,chloe19@adventure-works.com,0.0
3620,CHLOE,MARTIN,F,chloe25@adventure-works.com,0.0
3627,CHLOE,PARKER,F,chloe5@adventure-works.com,0.0
11601,LOUIS,LIU,M,louis42@adventure-works.com,0.0
3634,CHLOE,PRICE,F,chloe66@adventure-works.com,0.0
9737,JULIA,KING,F,julia16@adventure-works.com,0.0
3597,CHLOE,DIAZ,F,chloe87@adventure-works.com,0.0
15008,ROBERT,MOORE,M,robert66@adventure-works.com,0.0
8550,JENNIFER,GONZALES,F,jennifer90@adventure-works.com,0.0
14987,ROBERT,HAYES,M,robert34@adventure-works.com,0.0
6457,FRANKLIN,RAJE,M,franklin31@adventure-works.com,0.0
12654,MAX,VAZQUEZ,M,max14@adventure-works.com,0.0
3694,CHRISTIAN,ROBINSON,M,christian33@adventure-works.com,0.0
14973,ROBERT,CHEN,M,robert37@adventure-works.com,0.0
3606,CHLOE,HARRIS,F,chloe24@adventure-works.com,0.0
3596,CHLOE,COX,F,chloe56@adventure-works.com,0.0
4054,COLIN,SUN,M,colin14@adventure-works.com,0.0
15114,ROGER,DENG,M,roger28@adventure-works.com,0.0
3478,CHARLES,MOORE,M,charles11@adventure-works.com,0.0
3480,CHARLES,MORRIS,M,charles66@adventure-works.com,0.0
3481,CHARLES,MURPHY,M,charles63@adventure-works.com,0.0
15124,ROGER,LIN,M,roger12@adventure-works.com,0.0
10809,KRISTEN,LIU,F,kristen4@adventure-works.com,0.0
3489,CHARLES,RIVERA,M,charles56@adventure-works.com,0.0
3490,CHARLES,ROBINSON,M,charles22@adventure-works.com,0.0
3504,CHARLES,WARD,M,charles51@adventure-works.com,0.0
6473,FRANKLIN,ZHAO,M,franklin10@adventure-works.com,0.0
8591,JENNIFER,ROSS,F,jennifer79@adventure-works.com,0.0
15089,ROBYN,TORRES,F,robyn9@adventure-works.com,0.0
8571,JENNIFER,MILLER,F,jennifer34@adventure-works.com,0.0
15067,ROBIN,ROMERO,F,robin5@adventure-works.com,0.0
3574,CHERYL,SERRANO,F,cheryl19@adventure-works.com,0.0
8569,JENNIFER,LONG,F,jennifer83@adventure-works.com,0.0
6476,FRANKLIN,ZHU,M,franklin13@adventure-works.com,0.0
14971,ROBERT,CAMPBELL,M,robert50@adventure-works.com,0.0
14969,ROBERT,BRYANT,M,robert29@adventure-works.com,0.0
6443,FRANKLIN,GAO,M,franklin14@adventure-works.com,0.0
8447,JAY,HERNANDEZ,M,jay33@adventure-works.com,0.0
3890,CLAUDIA,MCDONALD,F,claudia10@adventure-works.com,0.0
3894,CLAUDIA,XU,F,claudia11@adventure-works.com,0.0
3912,CLAYTON,HE,M,clayton17@adventure-works.com,0.0
3916,CLAYTON,LIANG,M,clayton15@adventure-works.com,0.0
12719,MEGAN,JAMES,F,megan45@adventure-works.com,0.0
8469,JAY,SANCHEZ,M,jay27@adventure-works.com,0.0
14759,REGINALD,RUIZ,M,reginald10@adventure-works.com,0.0
3979,CLINTON,VAZQUEZ,M,clinton11@adventure-works.com,0.0
3722,CHRISTINA,MORRIS,F,christina17@adventure-works.com,0.0
3985,CODY,HOWARD,M,cody12@adventure-works.com,0.0
6364,FERNANDO,TURNER,M,fernando38@adventure-works.com,0.0
14714,REBEKAH,SAI,F,rebekah6@adventure-works.com,0.0
4019,COLE,SANCHEZ,M,cole18@adventure-works.com,0.0
7721,IVAN,PRASAD,M,ivan5@adventure-works.com,0.0
14680,REBECCA,WRIGHT,F,rebecca21@adventure-works.com,0.0
8429,JAVIER,SANZ,M,javier13@adventure-works.com,0.0
14815,RICHARD,BROOKS,M,richard81@adventure-works.com,0.0
6395,FRANCISCO,FERNANDEZ,M,francisco17@adventure-works.com,0.0
8499,JEFFERY,ZHOU,M,jeffery9@adventure-works.com,0.0
3817,CINDY,GARCIA,F,cindy15@adventure-works.com,0.0
6430,FRANK,RAMOS,M,frank25@adventure-works.com,0.0
10857,KRISTI,SCHMIDT,F,kristi27@adventure-works.com,0.0
3728,CHRISTINA,RIVERA,F,christina15@adventure-works.com,0.0
8539,JENNIFER,CLARK,F,jennifer46@adventure-works.com,0.0
8535,JENNIFER,BRYANT,F,jennifer91@adventure-works.com,0.0
3732,CHRISTINA,STEWART,F,christina21@adventure-works.com,0.0
14930,RILEY,COOPER,F,riley28@adventure-works.com,0.0
14929,RILEY,COLEMAN,F,riley4@adventure-works.com,0.0
8530,JENNIFER,BARNES,F,jennifer78@adventure-works.com,0.0
14908,RICKY,JIMENEZ,M,ricky5@adventure-works.com,0.0
3763,CHRISTOPHER,MARTIN,M,christopher15@adventure-works.com,0.0
14889,RICHARD,TURNER,M,richard33@adventure-works.com,0.0
14887,RICHARD,THOMPSON,M,richard9@adventure-works.com,0.0
12692,MEAGAN,SURI,F,meagan0@adventure-works.com,0.0
12694,MEGAN,ALEXANDER,F,megan66@adventure-works.com,0.0
4701,DAVID,BROWN,M,david77@adventure-works.com,0.0
14151,PAIGE,RAMIREZ,F,paige30@adventure-works.com,0.0
14149,PAIGE,POWELL,F,paige9@adventure-works.com,0.0
13428,MUNIRAJU,PULIPALYAM,F,muniraju0@adventure-works.com,0.0
5501,EDUARDO,BARNES,M,eduardo47@adventure-works.com,0.0
5531,EDUARDO,JAMES,M,eduardo66@adventure-works.com,0.0
13447,MYA,RUSSELL,F,mya20@adventure-works.com,0.0
5537,EDUARDO,LEWIS,M,eduardo20@adventure-works.com,0.0
7879,JACOB,BROWN,M,jacob4@adventure-works.com,0.0
13129,MIGUEL,DAVIS,M,miguel4@adventure-works.com,0.0
5565,EDUARDO,RUSSELL,M,eduardo63@adventure-works.com,0.0
7974,JADA,CARTER,F,jada22@adventure-works.com,0.0
5494,EDGAR,SURI,M,edgar0@adventure-works.com,0.0
5576,EDUARDO,WALKER,M,eduardo22@adventure-works.com,0.0
5586,EDWARD,BAKER,M,edward9@adventure-works.com,0.0
5595,EDWARD,COLLINS,M,edward21@adventure-works.com,0.0
13135,MIGUEL,GARCIA,M,miguel16@adventure-works.com,0.0
13137,MIGUEL,GONZALEZ,M,miguel34@adventure-works.com,0.0
7966,JACQUELYN,VAZQUEZ,F,jacquelyn15@adventure-works.com,0.0
5626,EDWARD,NELSON,M,edward11@adventure-works.com,0.0
13470,NAOMI,ALVAREZ,F,naomi4@adventure-works.com,0.0
5492,EDGAR,SRINI,M,edgar9@adventure-works.com,0.0
5947,ERIC,HUGHES,M,eric20@adventure-works.com,0.0
5429,EBONY,LOPEZ,F,ebony17@adventure-works.com,0.0
5397,DYLAN,POWELL,M,dylan7@adventure-works.com,0.0
5407,DYLAN,THOMPSON,M,dylan45@adventure-works.com,0.0
11310,LEAH,HUANG,F,leah4@adventure-works.com,0.0
5415,EBONY,ARUN,F,ebony6@adventure-works.com,0.0
7856,JACLYN,RAI,F,jaclyn41@adventure-works.com,0.0
5422,EBONY,FERNANDEZ,F,ebony16@adventure-works.com,0.0
5425,EBONY,GOMEZ,F,ebony23@adventure-works.com,0.0
13092,MICHELE,YUAN,F,michele7@adventure-works.com,0.0
5475,EDGAR,ARUN,M,edgar7@adventure-works.com,0.0
5430,EBONY,MADAN,F,ebony7@adventure-works.com,0.0
9684,JUAN,TORRES,M,juan14@adventure-works.com,0.0
5442,EBONY,RANA,F,ebony11@adventure-works.com,0.0
5450,EBONY,SUAREZ,F,ebony40@adventure-works.com,0.0
5928,ERIC,ALEXANDER,M,eric26@adventure-works.com,0.0
5468,EDDIE,RUBIO,M,eddie21@adventure-works.com,0.0
13497,NATALIE,BROOKS,F,natalie22@adventure-works.com,0.0
5875,EMMA,MILLER,F,emma5@adventure-works.com,0.0
13371,MORGAN,HENDERSON,F,morgan74@adventure-works.com,0.0
7939,JACQUELINE,WARD,F,jacqueline36@adventure-works.com,0.0
9862,JUSTIN,JAI,M,justin28@adventure-works.com,0.0
13281,MOLLY,CHANDRA,F,molly3@adventure-works.com,0.0
13278,MOHAMED,PAL,F,mohamed0@adventure-works.com,0.0
5743,ELIJAH,WANG,M,elijah26@adventure-works.com,0.0
13272,MITCHELL,SHAN,M,mitchell9@adventure-works.com,0.0
13271,MITCHELL,RAI,M,mitchell15@adventure-works.com,0.0
5748,ELIJAH,ZHANG,M,elijah25@adventure-works.com,0.0
13267,MITCHELL,LUO,M,mitchell5@adventure-works.com,0.0
5763,ELIZABETH,HARRIS,F,elizabeth17@adventure-works.com,0.0
13154,MIGUEL,MARTINEZ,M,miguel17@adventure-works.com,0.0
5766,ELIZABETH,HUGHES,F,elizabeth41@adventure-works.com,0.0
5779,ELIZABETH,PERRY,F,elizabeth37@adventure-works.com,0.0
5786,ELIZABETH,TAYLOR,F,elizabeth13@adventure-works.com,0.0
13196,MINDY,LUO,F,mindy10@adventure-works.com,0.0
13228,MIRANDA,PRICE,F,miranda0@adventure-works.com,0.0
13214,MIRANDA,BUTLER,F,miranda14@adventure-works.com,0.0
13202,MINDY,SHAN,F,mindy15@adventure-works.com,0.0
5735,ELIJAH,PHILLIPS,M,elijah34@adventure-works.com,0.0
7923,JACQUELINE,MURPHY,F,jacqueline39@adventure-works.com,0.0
5859,EMMA,GRIFFIN,F,emma66@adventure-works.com,0.0
11394,LEVI,GONZALEZ,M,levi16@adventure-works.com,0.0
13156,MIGUEL,MITCHELL,M,miguel37@adventure-works.com,0.0
5653,EDWIN,CHANDE,M,edwin37@adventure-works.com,0.0
13158,MIGUEL,NELSON,M,miguel35@adventure-works.com,0.0
5865,EMMA,JACKSON,F,emma11@adventure-works.com,0.0
5660,EDWIN,GUO,M,edwin18@adventure-works.com,0.0
13162,MIGUEL,PERRY,M,miguel54@adventure-works.com,0.0
5670,EDWIN,LIU,M,edwin4@adventure-works.com,0.0
13341,MORGAN,ANDERSON,F,morgan32@adventure-works.com,0.0
13340,MORGAN,ALLEN,F,morgan21@adventure-works.com,0.0
5672,EDWIN,LUO,M,edwin28@adventure-works.com,0.0
5685,EDWIN,WEST,M,edwin1@adventure-works.com,0.0
5686,EDWIN,WU,M,edwin7@adventure-works.com,0.0
11389,LESLIE,VAZQUEZ,F,leslie15@adventure-works.com,0.0
13309,MONICA,MEHTA,F,monica14@adventure-works.com,0.0
13305,MONICA,LOPEZ,F,monica16@adventure-works.com,0.0
13567,NATALIE,THOMAS,F,natalie78@adventure-works.com,0.0
5359,DWAYNE,SANZ,M,dwayne18@adventure-works.com,0.0
11114,LANCE,JIMENEZ,M,lance5@adventure-works.com,0.0
8141,JAMES,PTASZYNSKI,F,james49@adventure-works.com,0.0
13992,OLIVIA,JACKSON,F,olivia11@adventure-works.com,0.0
13987,OLIVIA,GRAY,F,olivia41@adventure-works.com,0.0
11170,LATASHA,ROWE,F,latasha2@adventure-works.com,0.0
4975,DESIRÉE,MORENO,F,desirée2@adventure-works.com,0.0
4982,DESTINY,BRYANT,F,destiny65@adventure-works.com,0.0
4990,DESTINY,DIAZ,F,destiny68@adventure-works.com,0.0
13940,NOAH,PEREZ,M,noah30@adventure-works.com,0.0
11182,LATOYA,LAL,F,latoya7@adventure-works.com,0.0
9719,JULIA,GONZALES,F,julia83@adventure-works.com,0.0
11183,LATOYA,LUO,F,latoya5@adventure-works.com,0.0
11497,LLOYD,SAUNDERS,F,lloyd0@adventure-works.com,0.0
8132,JAMES,MITCHELL,M,james61@adventure-works.com,0.0
5016,DESTINY,PERRY,F,destiny56@adventure-works.com,0.0
5037,DESTINY,WATSON,F,destiny44@adventure-works.com,0.0
13898,NOAH,BROWN,M,noah61@adventure-works.com,0.0
6065,ERIN,COOPER,F,erin13@adventure-works.com,0.0
4903,DENNIS,MA,M,dennis17@adventure-works.com,0.0
14013,OLIVIA,REED,F,olivia28@adventure-works.com,0.0
8021,JAIME,CHANDE,M,jaime37@adventure-works.com,0.0
8217,JANELLE,CHANDRA,F,janelle2@adventure-works.com,0.0
4732,DAVID,PATTERSON,M,david43@adventure-works.com,0.0
4739,DAVID,RUSSELL,M,david53@adventure-works.com,0.0
12923,MELVIN,RAJI,M,melvin20@adventure-works.com,0.0
4748,DAVID,WASHINGTON,M,david46@adventure-works.com,0.0
11122,LANCE,RUIZ,M,lance2@adventure-works.com,0.0
9866,JUSTIN,LAL,M,justin26@adventure-works.com,0.0
7779,JACK,YANG,M,jack28@adventure-works.com,0.0
4760,DAWN,GAO,F,dawn17@adventure-works.com,0.0
4867,DEBORAH,TANG,F,deborah8@adventure-works.com,0.0
4773,DAWN,LUO,F,dawn29@adventure-works.com,0.0
8212,JAN,JAMES,F,jan6@adventure-works.com,0.0
4802,DEANNA,BLANCO,F,deanna42@adventure-works.com,0.0
8183,JAMIE,MUÑOZ,M,jamie31@adventure-works.com,0.0
14037,OMAR,BLACK,M,omar41@adventure-works.com,0.0
12949,MEREDITH,MEHTA,F,meredith13@adventure-works.com,0.0
4847,DEB,HUGHES,M,deb8@adventure-works.com,0.0
11196,LAURA,CAI,F,laura27@adventure-works.com,0.0
7793,JACKSON,EDWARDS,M,jackson31@adventure-works.com,0.0
11197,LAURA,CHEN,F,laura9@adventure-works.com,0.0
5990,ERICA,YANG,F,erica4@adventure-works.com,0.0
5239,DONALD,KAPOOR,M,donald3@adventure-works.com,0.0
13702,NEIL,CARLSON,M,neil17@adventure-works.com,0.0
13040,MICHELE,CHANDRA,F,michele57@adventure-works.com,0.0
5258,DONNA,CHANDE,F,donna13@adventure-works.com,0.0
8055,JAIME,SERRANO,F,jaime18@adventure-works.com,0.0
11275,LAUREN,THOMAS,F,lauren29@adventure-works.com,0.0
13683,NATHANIEL,GRAY,M,nathaniel7@adventure-works.com,0.0
13664,NATHAN,THOMAS,M,nathan69@adventure-works.com,0.0
5058,DEVIN,COOPER,M,devin76@adventure-works.com,0.0
11283,LAUREN,WILLIAMS,F,lauren20@adventure-works.com,0.0
8048,JAIME,RAJE,M,jaime36@adventure-works.com,0.0
13647,NATHAN,PARKER,M,nathan30@adventure-works.com,0.0
13644,NATHAN,MITCHELL,M,nathan39@adventure-works.com,0.0
5963,ERIC,ROSS,M,eric12@adventure-works.com,0.0
13642,NATHAN,MARTINEZ,M,nathan51@adventure-works.com,0.0
9709,JULIA,COLLINS,F,julia4@adventure-works.com,0.0
7816,JACKSON,PEREZ,M,jackson33@adventure-works.com,0.0
5230,DON,LAL,M,don8@adventure-works.com,0.0
7814,JACKSON,PARKER,M,jackson29@adventure-works.com,0.0
5189,DOMINIC,CHANDRA,M,dominic3@adventure-works.com,0.0
13883,NINA,RAJE,F,nina14@adventure-works.com,0.0
6048,ERIKA,GOMEZ,F,erika0@adventure-works.com,0.0
6041,ERIK,VAZQUEZ,M,erik15@adventure-works.com,0.0
11204,LAURA,LIANG,F,laura22@adventure-works.com,0.0
8118,JAMES,JAI,M,james48@adventure-works.com,0.0
9852,JUSTIN,FLORES,M,justin9@adventure-works.com,0.0
13843,NICOLE,MURPHY,F,nicole32@adventure-works.com,0.0
5112,DEVIN,SMITH,M,devin0@adventure-works.com,0.0
13828,NICOLE,HOWARD,F,nicole38@adventure-works.com,0.0
11224,LAUREN,BROWN,F,lauren22@adventure-works.com,0.0
5132,DEVON,JAI,M,devon9@adventure-works.com,0.0
8093,JAMES,BRYANT,M,james33@adventure-works.com,0.0
13806,NICOLE,BENNETT,F,nicole49@adventure-works.com,0.0
13007,MICHAEL,ROTHKUGEL,M,michael22@adventure-works.com,0.0
11482,LISA,LIU,F,lisa7@adventure-works.com,0.0
15138,ROGER,SUN,M,roger18@adventure-works.com,0.0
6494,FREDERICK,SURI,M,frederick0@adventure-works.com,0.0
17368,VALERIE,LI,F,valerie4@adventure-works.com,0.0
16695,TARA,SHE,F,tara0@adventure-works.com,0.0
1574,ARIANNA,MORRIS,F,arianna41@adventure-works.com,0.0
16736,TAYLOR,COOPER,F,taylor11@adventure-works.com,0.0
7527,ISAAC,SCOTT,M,isaac37@adventure-works.com,0.0
1588,ARIANNA,TORRES,F,arianna25@adventure-works.com,0.0
10291,KATHERINE,RODRIGUEZ,F,katherine91@adventure-works.com,0.0
1591,ARIANNA,WATSON,F,arianna21@adventure-works.com,0.0
7528,ISAAC,TURNER,M,isaac27@adventure-works.com,0.0
6988,GRACE,WILLIAMS,F,grace1@adventure-works.com,0.0
1553,ARIANNA,BENNETT,F,arianna1@adventure-works.com,0.0
1642,ARTHUR,RANA,M,arthur13@adventure-works.com,0.0
1658,ARTURO,ANDERSEN,M,arturo38@adventure-works.com,0.0
16662,TANYA,DOMINGUEZ,F,tanya9@adventure-works.com,0.0
12202,MARIA,ALEXANDER,F,maria40@adventure-works.com,0.0
9188,JOHN,ANDERSON,M,john47@adventure-works.com,0.0
6977,GRACE,SMITH,F,grace24@adventure-works.com,0.0
16616,TAMARA,LU,F,tamara1@adventure-works.com,0.0
16750,TAYLOR,JACKSON,F,taylor59@adventure-works.com,0.0
1551,ARIANNA,BARNES,F,arianna3@adventure-works.com,0.0
12217,MARIA,COX,F,maria13@adventure-works.com,0.0
12153,MARCUS,RODRIGUEZ,M,marcus21@adventure-works.com,0.0
1375,ANN,VAN,F,ann9@adventure-works.com,0.0
1388,ANNA,COX,F,anna15@adventure-works.com,0.0
16853,TERRY,BLACK,M,terry22@adventure-works.com,0.0
7519,ISAAC,PHILLIPS,M,isaac28@adventure-works.com,0.0
7041,GRETCHEN,RIVAS,F,gretchen0@adventure-works.com,0.0
1445,ANNE,CARLSON,F,anne20@adventure-works.com,0.0
1449,ANNE,GUTIERREZ,F,anne12@adventure-works.com,0.0
11737,LUIS,HALL,M,luis53@adventure-works.com,0.0
16758,TAYLOR,MARTIN,F,taylor62@adventure-works.com,0.0
7035,GREGORY,SHEN,M,gregory6@adventure-works.com,0.0
16797,TERESA,GILL,F,teresa14@adventure-works.com,0.0
1490,ANTONIO,DIAZ,M,antonio22@adventure-works.com,0.0
1494,ANTONIO,GRIFFIN,M,antonio21@adventure-works.com,0.0
16785,TAYLOR,WALKER,F,taylor69@adventure-works.com,0.0
1506,ANTONIO,WOOD,M,antonio2@adventure-works.com,0.0
11730,LUIS,EDWARDS,M,luis34@adventure-works.com,0.0
10325,KATHLEEN,MUNOZ,F,kathleen9@adventure-works.com,0.0
1799,AUSTIN,BROWN,M,austin43@adventure-works.com,0.0
15155,ROLANDO,SMITH,F,rolando0@adventure-works.com,0.0
2074,BIANCA,HU,F,bianca17@adventure-works.com,0.0
2023,BETH,ALVAREZ,F,beth7@adventure-works.com,0.0
10395,KATRINA,YUAN,F,katrina6@adventure-works.com,0.0
2043,BETH,TORRES,F,beth14@adventure-works.com,0.0
9076,JOANNA,SUAREZ,F,joanna18@adventure-works.com,0.0
12303,MARIAH,WATSON,F,mariah0@adventure-works.com,0.0
12305,MARIE,ALVAREZ,F,marie28@adventure-works.com,0.0
2066,BETHANY,XU,F,bethany8@adventure-works.com,0.0
2080,BIANCA,WANG,F,bianca1@adventure-works.com,0.0
16385,STEVEN,RAMIREZ,M,steven17@adventure-works.com,0.0
2088,BILLY,ALVAREZ,M,billy6@adventure-works.com,0.0
10426,KAYLA,MOORE,F,kayla8@adventure-works.com,0.0
2141,BLAKE,JACKSON,M,blake11@adventure-works.com,0.0
16256,STANLEY,PRASAD,M,stanley10@adventure-works.com,0.0
2147,BLAKE,LONG,M,blake57@adventure-works.com,0.0
2163,BLAKE,ROBINSON,M,blake18@adventure-works.com,0.0
2174,BLAKE,WHITE,M,blake12@adventure-works.com,0.0
6886,GLENN,LIN,M,glenn8@adventure-works.com,0.0
1998,BENJAMIN,MILLER,M,benjamin40@adventure-works.com,0.0
6941,GRACE,GARCIA,F,grace16@adventure-works.com,0.0
16519,SYDNEY,MORRIS,F,sydney2@adventure-works.com,0.0
16563,TABITHA,DOMINGUEZ,F,tabitha33@adventure-works.com,0.0
11715,LUCAS,WOOD,M,lucas51@adventure-works.com,0.0
16556,SYLVIA,SPENCER,M,sylvia1@adventure-works.com,0.0
1826,AUSTIN,MOORE,M,austin45@adventure-works.com,0.0
16541,SYDNEY,SMITH,F,sydney64@adventure-works.com,0.0
16539,SYDNEY,SCOTT,F,sydney54@adventure-works.com,0.0
16534,SYDNEY,ROGERS,F,sydney3@adventure-works.com,0.0
6930,GRACE,BROWN,F,grace3@adventure-works.com,0.0
16394,STEVEN,THORPE,M,steven8@adventure-works.com,0.0
10380,KATRINA,DENG,F,katrina0@adventure-works.com,0.0
1944,BARBARA,ZHAO,F,barbara20@adventure-works.com,0.0
12273,MARIAH,GONZALES,F,mariah22@adventure-works.com,0.0
10383,KATRINA,KUMAR,F,katrina7@adventure-works.com,0.0
1987,BENJAMIN,JAI,M,benjamin34@adventure-works.com,0.0
9095,JOCELYN,PERRY,F,jocelyn8@adventure-works.com,0.0
1995,BENJAMIN,LONG,M,benjamin10@adventure-works.com,0.0
1367,ANN,RAMAN,F,ann17@adventure-works.com,0.0
1341,ANGELICA,GRIFFIN,F,angelica20@adventure-works.com,0.0
1333,ANGELICA,BENNETT,F,angelica0@adventure-works.com,0.0
980,AMANDA,ALEXANDER,F,amanda40@adventure-works.com,0.0
12041,MARC,GILL,M,marc17@adventure-works.com,0.0
943,ALYSSA,JONES,F,alyssa2@adventure-works.com,0.0
948,ALYSSA,MARTINEZ,F,alyssa17@adventure-works.com,0.0
956,ALYSSA,PRICE,F,alyssa47@adventure-works.com,0.0
17209,TREVOR,FLORES,M,trevor12@adventure-works.com,0.0
17202,TRACY,YUAN,F,tracy6@adventure-works.com,0.0
17200,TRACY,SIMPSON,F,tracy4@adventure-works.com,0.0
992,AMANDA,COLEMAN,F,amanda27@adventure-works.com,0.0
17248,TRISHA,CHEN,F,trisha20@adventure-works.com,0.0
9369,JONATHAN,YOUNG,M,jonathan47@adventure-works.com,0.0
9359,JONATHAN,TAYLOR,M,jonathan59@adventure-works.com,0.0
9357,JONATHAN,SHAN,M,jonathan28@adventure-works.com,0.0
12056,MARC,SUAREZ,M,marc23@adventure-works.com,0.0
11761,LUIS,SHARMA,M,luis30@adventure-works.com,0.0
10168,KATE,NATH,F,kate15@adventure-works.com,0.0
7153,HALEY,SANCHEZ,F,haley1@adventure-works.com,0.0
931,ALYSSA,GARCIA,F,alyssa16@adventure-works.com,0.0
915,ALYSSA,BAILEY,F,alyssa33@adventure-works.com,0.0
12129,MARCUS,LOPEZ,M,marcus31@adventure-works.com,0.0
